# Region type : patch inlet
# Faces  :      1347
# Area   :      1.67632194e-04
# Time          	sum(phi)
0.0784          	-1.27567653e-04
0.078404        	-1.27567232e-04
0.078408        	-1.27566801e-04
0.078412        	-1.27566364e-04
0.078416        	-1.27565919e-04
0.07842         	-1.27565460e-04
0.078424        	-1.27564983e-04
0.078428        	-1.27564493e-04
0.078432        	-1.27563994e-04
0.078436        	-1.27563487e-04
0.07844         	-1.27562971e-04
0.078444        	-1.27562447e-04
0.078448        	-1.27561910e-04
0.078452        	-1.27561360e-04
0.078456        	-1.27560798e-04
0.07846         	-1.27560229e-04
0.078464        	-1.27559653e-04
0.078468        	-1.27559074e-04
0.078472        	-1.27558495e-04
0.078476        	-1.27557921e-04
0.07848         	-1.27557348e-04
0.078484        	-1.27556778e-04
0.078488        	-1.27556214e-04
0.078492        	-1.27555658e-04
0.078496        	-1.27555118e-04
0.0785          	-1.27554597e-04
0.078504        	-1.27554096e-04
0.078508        	-1.27553610e-04
0.078512        	-1.27553137e-04
0.078516        	-1.27552675e-04
0.07852         	-1.27552223e-04
0.078524        	-1.27551781e-04
0.078528        	-1.27551346e-04
0.078532        	-1.27550915e-04
0.078536        	-1.27550487e-04
0.07854         	-1.27550063e-04
0.078544        	-1.27549642e-04
0.078548        	-1.27549226e-04
0.078552        	-1.27548812e-04
0.078556        	-1.27548401e-04
0.07856         	-1.27547994e-04
0.078564        	-1.27547593e-04
0.078568        	-1.27547197e-04
0.078572        	-1.27546810e-04
0.078576        	-1.27546432e-04
0.07858         	-1.27546064e-04
0.078584        	-1.27545707e-04
0.078588        	-1.27545359e-04
0.078592        	-1.27545020e-04
0.078596        	-1.27544691e-04
0.0786          	-1.27544370e-04
0.078604        	-1.27544059e-04
0.078608        	-1.27543759e-04
0.078612        	-1.27543468e-04
0.078616        	-1.27543187e-04
0.07862         	-1.27542916e-04
0.078624        	-1.27542654e-04
0.078628        	-1.27542402e-04
0.078632        	-1.27542158e-04
0.078636        	-1.27541922e-04
0.07864         	-1.27541693e-04
0.078644        	-1.27541468e-04
0.078648        	-1.27541243e-04
0.078652        	-1.27541019e-04
0.078656        	-1.27540794e-04
0.07866         	-1.27540567e-04
0.078664        	-1.27540336e-04
0.078668        	-1.27540102e-04
0.078672        	-1.27539864e-04
0.078676        	-1.27539621e-04
0.07868         	-1.27539373e-04
0.078684        	-1.27539115e-04
0.078688        	-1.27538843e-04
0.078692        	-1.27538556e-04
0.078696        	-1.27538249e-04
0.0787          	-1.27537922e-04
0.078704        	-1.27537571e-04
0.078708        	-1.27537196e-04
0.078712        	-1.27536795e-04
0.078716        	-1.27536371e-04
0.07872         	-1.27535924e-04
0.078724        	-1.27535456e-04
0.078728        	-1.27534971e-04
0.078732        	-1.27534465e-04
0.078736        	-1.27533941e-04
0.07874         	-1.27533398e-04
0.078744        	-1.27532833e-04
0.078748        	-1.27532247e-04
0.078752        	-1.27531643e-04
0.078756        	-1.27531029e-04
0.07876         	-1.27530405e-04
0.078764        	-1.27529779e-04
0.078768        	-1.27529152e-04
0.078772        	-1.27528525e-04
0.078776        	-1.27527896e-04
0.07878         	-1.27527267e-04
0.078784        	-1.27526640e-04
0.078788        	-1.27526018e-04
0.078792        	-1.27525403e-04
0.078796        	-1.27524798e-04
0.0788          	-1.27524201e-04
0.078804        	-1.27523617e-04
0.078808        	-1.27523051e-04
0.078812        	-1.27522507e-04
0.078816        	-1.27521988e-04
0.07882         	-1.27521492e-04
0.078824        	-1.27521016e-04
0.078828        	-1.27520556e-04
0.078832        	-1.27520113e-04
0.078836        	-1.27519684e-04
0.07884         	-1.27519268e-04
0.078844        	-1.27518864e-04
0.078848        	-1.27518470e-04
0.078852        	-1.27518084e-04
0.078856        	-1.27517706e-04
0.07886         	-1.27517336e-04
0.078864        	-1.27516975e-04
0.078868        	-1.27516621e-04
0.078872        	-1.27516276e-04
0.078876        	-1.27515938e-04
0.07888         	-1.27515608e-04
0.078884        	-1.27515283e-04
0.078888        	-1.27514965e-04
0.078892        	-1.27514651e-04
0.078896        	-1.27514341e-04
0.0789          	-1.27514032e-04
0.078904        	-1.27513721e-04
0.078908        	-1.27513409e-04
0.078912        	-1.27513093e-04
0.078916        	-1.27512776e-04
0.07892         	-1.27512457e-04
0.078924        	-1.27512137e-04
0.078928        	-1.27511814e-04
0.078932        	-1.27511487e-04
0.078936        	-1.27511155e-04
0.07894         	-1.27510818e-04
0.078944        	-1.27510474e-04
0.078948        	-1.27510123e-04
0.078952        	-1.27509762e-04
0.078956        	-1.27509388e-04
0.07896         	-1.27509000e-04
0.078964        	-1.27508593e-04
0.078968        	-1.27508168e-04
0.078972        	-1.27507723e-04
0.078976        	-1.27507258e-04
0.07898         	-1.27506774e-04
0.078984        	-1.27506272e-04
0.078988        	-1.27505755e-04
0.078992        	-1.27505224e-04
0.078996        	-1.27504680e-04
0.079           	-1.27504124e-04
0.079004        	-1.27503558e-04
0.079008        	-1.27502983e-04
0.079012        	-1.27502402e-04
0.079016        	-1.27501812e-04
0.07902         	-1.27501215e-04
0.079024        	-1.27500614e-04
0.079028        	-1.27500012e-04
0.079032        	-1.27499412e-04
0.079036        	-1.27498813e-04
0.07904         	-1.27498217e-04
0.079044        	-1.27497623e-04
0.079048        	-1.27497031e-04
0.079052        	-1.27496438e-04
0.079056        	-1.27495850e-04
0.07906         	-1.27495264e-04
0.079064        	-1.27494680e-04
0.079068        	-1.27494099e-04
0.079072        	-1.27493518e-04
0.079076        	-1.27492936e-04
0.07908         	-1.27492355e-04
0.079084        	-1.27491774e-04
0.079088        	-1.27491195e-04
0.079092        	-1.27490619e-04
0.079096        	-1.27490047e-04
0.0791          	-1.27489481e-04
0.079104        	-1.27488918e-04
0.079108        	-1.27488358e-04
0.079112        	-1.27487803e-04
0.079116        	-1.27487259e-04
0.07912         	-1.27486730e-04
0.079124        	-1.27486213e-04
0.079128        	-1.27485707e-04
0.079132        	-1.27485211e-04
0.079136        	-1.27484723e-04
0.07914         	-1.27484244e-04
0.079144        	-1.27483772e-04
0.079148        	-1.27483306e-04
0.079152        	-1.27482845e-04
0.079156        	-1.27482385e-04
0.07916         	-1.27481923e-04
0.079164        	-1.27481459e-04
0.079168        	-1.27480990e-04
0.079172        	-1.27480514e-04
0.079176        	-1.27480032e-04
0.07918         	-1.27479542e-04
0.079184        	-1.27479046e-04
0.079188        	-1.27478545e-04
0.079192        	-1.27478039e-04
0.079196        	-1.27477529e-04
0.0792          	-1.27477013e-04
0.079204        	-1.27476490e-04
0.079208        	-1.27475960e-04
0.079212        	-1.27475423e-04
0.079216        	-1.27474879e-04
0.07922         	-1.27474330e-04
0.079224        	-1.27473777e-04
0.079228        	-1.27473223e-04
0.079232        	-1.27472670e-04
0.079236        	-1.27472120e-04
0.07924         	-1.27471573e-04
0.079244        	-1.27471030e-04
0.079248        	-1.27470494e-04
0.079252        	-1.27469965e-04
0.079256        	-1.27469443e-04
0.07926         	-1.27468927e-04
0.079264        	-1.27468410e-04
0.079268        	-1.27467888e-04
0.079272        	-1.27467357e-04
0.079276        	-1.27466818e-04
0.07928         	-1.27466271e-04
0.079284        	-1.27465718e-04
0.079288        	-1.27465158e-04
0.079292        	-1.27464598e-04
0.079296        	-1.27464042e-04
0.0793          	-1.27463492e-04
0.079304        	-1.27462948e-04
0.079308        	-1.27462410e-04
0.079312        	-1.27461876e-04
0.079316        	-1.27461345e-04
0.07932         	-1.27460813e-04
0.079324        	-1.27460278e-04
0.079328        	-1.27459736e-04
0.079332        	-1.27459185e-04
0.079336        	-1.27458625e-04
0.07934         	-1.27458050e-04
0.079344        	-1.27457467e-04
0.079348        	-1.27456878e-04
0.079352        	-1.27456282e-04
0.079356        	-1.27455680e-04
0.07936         	-1.27455075e-04
0.079364        	-1.27454465e-04
0.079368        	-1.27453853e-04
0.079372        	-1.27453237e-04
0.079376        	-1.27452622e-04
0.07938         	-1.27452010e-04
0.079384        	-1.27451399e-04
0.079388        	-1.27450794e-04
0.079392        	-1.27450196e-04
0.079396        	-1.27449604e-04
0.0794          	-1.27449015e-04
0.079404        	-1.27448428e-04
0.079408        	-1.27447844e-04
0.079412        	-1.27447262e-04
0.079416        	-1.27446680e-04
0.07942         	-1.27446103e-04
0.079424        	-1.27445531e-04
0.079428        	-1.27444966e-04
0.079432        	-1.27444406e-04
0.079436        	-1.27443850e-04
0.07944         	-1.27443296e-04
0.079444        	-1.27442741e-04
0.079448        	-1.27442184e-04
0.079452        	-1.27441626e-04
0.079456        	-1.27441065e-04
0.07946         	-1.27440502e-04
0.079464        	-1.27439938e-04
0.079468        	-1.27439375e-04
0.079472        	-1.27438815e-04
0.079476        	-1.27438260e-04
0.07948         	-1.27437710e-04
0.079484        	-1.27437164e-04
0.079488        	-1.27436623e-04
0.079492        	-1.27436087e-04
0.079496        	-1.27435556e-04
0.0795          	-1.27435030e-04
0.079504        	-1.27434509e-04
0.079508        	-1.27433994e-04
0.079512        	-1.27433485e-04
0.079516        	-1.27432983e-04
0.07952         	-1.27432486e-04
0.079524        	-1.27431995e-04
0.079528        	-1.27431508e-04
0.079532        	-1.27431026e-04
0.079536        	-1.27430549e-04
0.07954         	-1.27430077e-04
0.079544        	-1.27429604e-04
0.079548        	-1.27429124e-04
0.079552        	-1.27428631e-04
0.079556        	-1.27428124e-04
0.07956         	-1.27427603e-04
0.079564        	-1.27427069e-04
0.079568        	-1.27426521e-04
0.079572        	-1.27425960e-04
0.079576        	-1.27425385e-04
0.07958         	-1.27424797e-04
0.079584        	-1.27424195e-04
0.079588        	-1.27423580e-04
0.079592        	-1.27422950e-04
0.079596        	-1.27422307e-04
0.0796          	-1.27421650e-04
0.079604        	-1.27420980e-04
0.079608        	-1.27420294e-04
0.079612        	-1.27419594e-04
0.079616        	-1.27418881e-04
0.07962         	-1.27418154e-04
0.079624        	-1.27417420e-04
0.079628        	-1.27416683e-04
0.079632        	-1.27415943e-04
0.079636        	-1.27415205e-04
0.07964         	-1.27414472e-04
0.079644        	-1.27413751e-04
0.079648        	-1.27413043e-04
0.079652        	-1.27412352e-04
0.079656        	-1.27411679e-04
0.07966         	-1.27411025e-04
0.079664        	-1.27410388e-04
0.079668        	-1.27409769e-04
0.079672        	-1.27409164e-04
0.079676        	-1.27408572e-04
0.07968         	-1.27407992e-04
0.079684        	-1.27407420e-04
0.079688        	-1.27406852e-04
0.079692        	-1.27406287e-04
0.079696        	-1.27405726e-04
0.0797          	-1.27405172e-04
0.079704        	-1.27404624e-04
0.079708        	-1.27404082e-04
0.079712        	-1.27403542e-04
0.079716        	-1.27403002e-04
0.07972         	-1.27402463e-04
0.079724        	-1.27401923e-04
0.079728        	-1.27401387e-04
0.079732        	-1.27400852e-04
0.079736        	-1.27400318e-04
0.07974         	-1.27399780e-04
0.079744        	-1.27399238e-04
0.079748        	-1.27398691e-04
0.079752        	-1.27398142e-04
0.079756        	-1.27397587e-04
0.07976         	-1.27397027e-04
0.079764        	-1.27396460e-04
0.079768        	-1.27395884e-04
0.079772        	-1.27395296e-04
0.079776        	-1.27394696e-04
0.07978         	-1.27394083e-04
0.079784        	-1.27393458e-04
0.079788        	-1.27392819e-04
0.079792        	-1.27392166e-04
0.079796        	-1.27391498e-04
0.0798          	-1.27390815e-04
0.079804        	-1.27390119e-04
0.079808        	-1.27389413e-04
0.079812        	-1.27388699e-04
0.079816        	-1.27387976e-04
0.07982         	-1.27387243e-04
0.079824        	-1.27386496e-04
0.079828        	-1.27385733e-04
0.079832        	-1.27384955e-04
0.079836        	-1.27384162e-04
0.07984         	-1.27383356e-04
0.079844        	-1.27382539e-04
0.079848        	-1.27381712e-04
0.079852        	-1.27380881e-04
0.079856        	-1.27380048e-04
0.07986         	-1.27379216e-04
0.079864        	-1.27378386e-04
0.079868        	-1.27377558e-04
0.079872        	-1.27376732e-04
0.079876        	-1.27375911e-04
0.07988         	-1.27375096e-04
0.079884        	-1.27374292e-04
0.079888        	-1.27373496e-04
0.079892        	-1.27372709e-04
0.079896        	-1.27371930e-04
0.0799          	-1.27371158e-04
0.079904        	-1.27370394e-04
0.079908        	-1.27369644e-04
0.079912        	-1.27368908e-04
0.079916        	-1.27368187e-04
0.07992         	-1.27367482e-04
0.079924        	-1.27366796e-04
0.079928        	-1.27366129e-04
0.079932        	-1.27365483e-04
0.079936        	-1.27364860e-04
0.07994         	-1.27364260e-04
0.079944        	-1.27363682e-04
0.079948        	-1.27363126e-04
0.079952        	-1.27362590e-04
0.079956        	-1.27362071e-04
0.07996         	-1.27361562e-04
0.079964        	-1.27361052e-04
0.079968        	-1.27360539e-04
0.079972        	-1.27360020e-04
0.079976        	-1.27359498e-04
0.07998         	-1.27358974e-04
0.079984        	-1.27358449e-04
0.079988        	-1.27357921e-04
0.079992        	-1.27357385e-04
0.079996        	-1.27356840e-04
0.08            	-1.27356286e-04
0.080004        	-1.27355721e-04
0.080008        	-1.27355146e-04
0.080012        	-1.27354562e-04
0.080016        	-1.27353967e-04
0.08002         	-1.27353363e-04
0.080024        	-1.27352750e-04
0.080028        	-1.27352127e-04
0.080032        	-1.27351493e-04
0.080036        	-1.27350850e-04
0.08004         	-1.27350195e-04
0.080044        	-1.27349531e-04
0.080048        	-1.27348859e-04
0.080052        	-1.27348179e-04
0.080056        	-1.27347492e-04
0.08006         	-1.27346801e-04
0.080064        	-1.27346108e-04
0.080068        	-1.27345413e-04
0.080072        	-1.27344717e-04
0.080076        	-1.27344020e-04
0.08008         	-1.27343320e-04
0.080084        	-1.27342617e-04
0.080088        	-1.27341913e-04
0.080092        	-1.27341208e-04
0.080096        	-1.27340502e-04
0.0801          	-1.27339795e-04
0.080104        	-1.27339088e-04
0.080108        	-1.27338379e-04
0.080112        	-1.27337665e-04
0.080116        	-1.27336946e-04
0.08012         	-1.27336216e-04
0.080124        	-1.27335475e-04
0.080128        	-1.27334719e-04
0.080132        	-1.27333947e-04
0.080136        	-1.27333159e-04
0.08014         	-1.27332358e-04
0.080144        	-1.27331544e-04
0.080148        	-1.27330720e-04
0.080152        	-1.27329886e-04
0.080156        	-1.27329041e-04
0.08016         	-1.27328189e-04
0.080164        	-1.27327330e-04
0.080168        	-1.27326466e-04
0.080172        	-1.27325594e-04
0.080176        	-1.27324715e-04
0.08018         	-1.27323829e-04
0.080184        	-1.27322930e-04
0.080188        	-1.27322021e-04
0.080192        	-1.27321103e-04
0.080196        	-1.27320177e-04
0.0802          	-1.27319248e-04
0.080204        	-1.27318322e-04
0.080208        	-1.27317406e-04
0.080212        	-1.27316505e-04
0.080216        	-1.27315621e-04
0.08022         	-1.27314753e-04
0.080224        	-1.27313901e-04
0.080228        	-1.27313063e-04
0.080232        	-1.27312237e-04
0.080236        	-1.27311423e-04
0.08024         	-1.27310620e-04
0.080244        	-1.27309828e-04
0.080248        	-1.27309047e-04
0.080252        	-1.27308272e-04
0.080256        	-1.27307496e-04
0.08026         	-1.27306718e-04
0.080264        	-1.27305941e-04
0.080268        	-1.27305169e-04
0.080272        	-1.27304405e-04
0.080276        	-1.27303649e-04
0.08028         	-1.27302902e-04
0.080284        	-1.27302161e-04
0.080288        	-1.27301427e-04
0.080292        	-1.27300698e-04
0.080296        	-1.27299975e-04
0.0803          	-1.27299258e-04
0.080304        	-1.27298546e-04
0.080308        	-1.27297836e-04
0.080312        	-1.27297123e-04
0.080316        	-1.27296407e-04
0.08032         	-1.27295685e-04
0.080324        	-1.27294956e-04
0.080328        	-1.27294221e-04
0.080332        	-1.27293484e-04
0.080336        	-1.27292747e-04
0.08034         	-1.27292009e-04
0.080344        	-1.27291270e-04
0.080348        	-1.27290527e-04
0.080352        	-1.27289780e-04
0.080356        	-1.27289026e-04
0.08036         	-1.27288264e-04
0.080364        	-1.27287495e-04
